-65,2.14732
-64,2.14288
-63,2.1494
-62,2.13299
-61,2.14524
-60,2.14274
-59,2.14052
-58,2.13919
-57,2.15079
-56,2.15166
-55,2.14618
-54,2.12862
-53,2.12474
-52,2.12744
-51,2.12804
-50,2.12612
-49,2.12229
-48,2.11725
-47,2.11658
-46,2.10767
-45,2.10058
-44,2.08795
-43,2.0775
-42,2.06506
-41,2.05443
-40,2.03856
-39,2.02646
-38,2.00697
-37,1.98741
-36,1.96683
-35,1.94696
-34,1.9282
-33,1.90741
-32,1.88924
-31,1.86929
-30,1.84861
-29,1.82794
-28,1.80778
-27,1.78492
-26,1.76115
-25,1.73725
-24,1.71211
-23,1.68323
-22,1.65333
-21,1.62343
-20,1.59254
-19,1.56237
-18,1.53133
-17,1.50025
-16,1.47011
-15,1.44038
-14,1.40982
-13,1.3782
-12,1.34728
-11,1.31833
-10,1.28917
-9,1.26158
-8,1.23403
-7,1.20798
-6,1.1818
-5,1.15502
-4,1.13025
-3,1.10387
-2,1.07814
-1,1.052
0,1.0268
1,0.982859
2,0.957856
3,0.930992
4,0.9054
5,0.878902
6,0.853772
7,0.82697
8,0.799437
9,0.772841
10,0.74509
