-65,2.16396
-64,2.16234
-63,2.15248
-62,2.16283
-61,2.16157
-60,2.15399
-59,2.15866
-58,2.15918
-57,2.15068
-56,2.16019
-55,2.15986
-54,2.15424
-53,2.15448
-52,2.15345
-51,2.15143
-50,2.1462
-49,2.13632
-48,2.13617
-47,2.12941
-46,2.12431
-45,2.10537
-44,2.10399
-43,2.08905
-42,2.07608
-41,2.05825
-40,2.03981
-39,2.02153
-38,2.00128
-37,1.98148
-36,1.96179
-35,1.94171
-34,1.92106
-33,1.90316
-32,1.88113
-31,1.86328
-30,1.84546
-29,1.82501
-28,1.80379
-27,1.78134
-26,1.7569
-25,1.73266
-24,1.70634
-23,1.67653
-22,1.64799
-21,1.618
-20,1.58773
-19,1.55891
-18,1.52932
-17,1.49789
-16,1.4683
-15,1.43791
-14,1.40801
-13,1.37722
-12,1.34844
-11,1.31863
-10,1.29024
-9,1.26391
-8,1.23594
-7,1.21046
-6,1.18409
-5,1.15782
-4,1.13321
-3,1.10715
-2,1.08187
-1,1.05604
0,1.0312
1,0.987617
2,0.962867
3,0.936666
4,0.911267
5,0.885283
6,0.860051
7,0.833739
8,0.806239
9,0.780102
10,0.752386
