-65,2.18387
-64,2.18735
-63,2.18709
-62,2.18224
-61,2.18638
-60,2.18623
-59,2.1833
-58,2.18252
-57,2.18438
-56,2.184
-55,2.18345
-54,2.18226
-53,2.17782
-52,2.17731
-51,2.17397
-50,2.16813
-49,2.16534
-48,2.16011
-47,2.15314
-46,2.14568
-45,2.13469
-44,2.12259
-43,2.11087
-42,2.09444
-41,2.07812
-40,2.05976
-39,2.04001
-38,2.0197
-37,1.99795
-36,1.97786
-35,1.95898
-34,1.93796
-33,1.91828
-32,1.90011
-31,1.87914
-30,1.86027
-29,1.84001
-28,1.81794
-27,1.7955
-26,1.7721
-25,1.74731
-24,1.72186
-23,1.69335
-22,1.66462
-21,1.63468
-20,1.60557
-19,1.57637
-18,1.54686
-17,1.51577
-16,1.4865
-15,1.45624
-14,1.42599
-13,1.39422
-12,1.36351
-11,1.33369
-10,1.30456
-9,1.27702
-8,1.24922
-7,1.22295
-6,1.19632
-5,1.16941
-4,1.14431
-3,1.11766
-2,1.09245
-1,1.06572
0,1.04078
1,0.996826
2,0.971692
3,0.945365
4,0.919961
5,0.89366
6,0.868506
7,0.84189
8,0.814176
9,0.787799
10,0.759836
