-65,2.16758
-64,2.08914
-63,2.07318
-62,2.05406
-61,2.03489
-60,2.04769
-59,2.02973
-58,2.00802
-57,1.98768
-56,1.96666
-55,1.94763
-54,1.92836
-53,1.91008
-52,1.89206
-51,1.874
-50,1.85594
-49,1.83653
-48,1.81805
-47,1.79785
-46,1.77659
-45,1.75549
-44,1.73143
-43,1.70385
-42,1.67717
-41,1.64762
-40,1.61639
-39,1.5847
-38,1.5524
-37,1.51691
-36,1.48408
-35,1.45291
-34,1.42295
-33,1.393
-32,1.36503
-31,1.33725
-30,1.30917
-29,1.28233
-28,1.25646
-27,1.23
-26,1.20346
-25,1.17797
-24,1.15221
-23,1.12653
-22,1.10075
-21,1.07581
-20,1.05027
-19,1.02372
-18,0.997992
-17,0.971061
-16,0.944233
-15,0.919022
-14,0.893296
-13,0.865533
-12,0.838128
-11,0.810407
-10,0.782009
-9,0.754772
-8,0.726519
-7,0.700445
-6,0.67393
-5,0.648065
-4,0.624524
-3,0.601285
-2,0.580996
-1,0.563594
0,0.54963
1,0.53245
2,0.524864
3,0.519508
4,0.5153
5,0.512925
