-65,2.15943
-64,2.15743
-63,2.17173
-62,2.17246
-61,2.16942
-60,2.17063
-59,2.17032
-58,2.17281
-57,2.16938
-56,2.16627
-55,2.1698
-54,2.16946
-53,2.1662
-52,2.15827
-51,2.15967
-50,2.15806
-49,2.15276
-48,2.14741
-47,2.14141
-46,2.13415
-45,2.12149
-44,2.11326
-43,2.10112
-42,2.08577
-41,2.06935
-40,2.05096
-39,2.03027
-38,2.01037
-37,1.98881
-36,1.96834
-35,1.94756
-34,1.92801
-33,1.90717
-32,1.88773
-31,1.86771
-30,1.8469
-29,1.82638
-28,1.80364
-27,1.77918
-26,1.75538
-25,1.72902
-24,1.70279
-23,1.67228
-22,1.64485
-21,1.61474
-20,1.58445
-19,1.55559
-18,1.52489
-17,1.49363
-16,1.4641
-15,1.43497
-14,1.40583
-13,1.37616
-12,1.34765
-11,1.32013
-10,1.29173
-9,1.266
-8,1.23891
-7,1.21277
-6,1.18725
-5,1.16079
-4,1.13612
-3,1.11002
-2,1.08469
-1,1.05851
0,1.03358
1,0.989911
2,0.964978
3,0.938641
4,0.913068
5,0.886551
6,0.861347
7,0.834772
8,0.806962
9,0.780633
10,0.752613
