-65,1.08725
-64,1.08632
-63,1.08739
-62,1.08648
-61,1.08628
-60,1.08638
-59,1.08152
-58,1.0863
-57,1.08681
-56,1.0859
-55,1.08694
-54,1.08404
-53,1.08663
-52,1.08598
-51,1.08693
-50,1.08558
-49,1.0816
-48,1.08611
-47,1.08717
-46,1.08648
-45,1.08665
-44,1.08271
-43,1.08305
-42,1.08603
-41,1.08088
-40,1.07674
-39,1.08642
-38,1.08694
-37,1.08105
-36,1.08642
-35,1.08746
-34,1.07583
-33,1.08642
-32,1.08633
-31,1.08641
-30,1.08627
-29,1.08619
-28,1.08657
-27,1.06024
-26,1.08603
-25,1.08128
-24,1.08093
-23,1.0809
-22,1.08581
-21,1.08267
-20,1.08646
-19,1.07991
-18,1.08643
-17,1.08566
-16,1.08383
-15,1.08559
-14,1.08366
-13,1.08588
-12,1.08655
-11,1.08613
-10,1.08655
-9,1.08708
-8,1.08539
-7,1.08353
-6,1.08639
-5,1.08265
-4,1.08657
-3,1.08703
-2,1.08568
-1,1.08621
0,1.08572
1,1.08727
2,1.08634
3,1.08574
4,1.08655
5,1.08655
