-65,2.15534
-64,2.14965
-63,2.15368
-62,2.15355
-61,2.15086
-60,2.1543
-59,2.15325
-58,2.14974
-57,2.14868
-56,2.14425
-55,2.14916
-54,2.14803
-53,2.14303
-52,2.14034
-51,2.13869
-50,2.13627
-49,2.13264
-48,2.12877
-47,2.12264
-46,2.1121
-45,2.10687
-44,2.09531
-43,2.08191
-42,2.06424
-41,2.05283
-40,2.0353
-39,2.01706
-38,1.99694
-37,1.97788
-36,1.95853
-35,1.93986
-34,1.92148
-33,1.90178
-32,1.88486
-31,1.8659
-30,1.84684
-29,1.82713
-28,1.80718
-27,1.78619
-26,1.76388
-25,1.74051
-24,1.71518
-23,1.68802
-22,1.65996
-21,1.62943
-20,1.59913
-19,1.57118
-18,1.54035
-17,1.50832
-16,1.47973
-15,1.44895
-14,1.41945
-13,1.38758
-12,1.35725
-11,1.32808
-10,1.29927
-9,1.27225
-8,1.24471
-7,1.21905
-6,1.19288
-5,1.16638
-4,1.14146
-3,1.11531
-2,1.09007
-1,1.06413
0,1.03885
1,0.994879
2,0.969823
3,0.943519
4,0.917855
5,0.891583
6,0.866324
7,0.83977
8,0.812547
9,0.786362
10,0.758559
