-65,2.15935
-64,2.15539
-63,2.16254
-62,2.16034
-61,2.16195
-60,2.16059
-59,2.15638
-58,2.16042
-57,2.1583
-56,2.15925
-55,2.15807
-54,2.15653
-53,2.15326
-52,2.15349
-51,2.14797
-50,2.14737
-49,2.14255
-48,2.13825
-47,2.129
-46,2.12266
-45,2.11599
-44,2.10374
-43,2.09249
-42,2.0783
-41,2.06157
-40,2.04462
-39,2.02663
-38,2.00795
-37,1.98693
-36,1.96764
-35,1.94928
-34,1.93145
-33,1.91212
-32,1.89378
-31,1.87481
-30,1.85513
-29,1.83534
-28,1.81409
-27,1.7929
-26,1.77097
-25,1.74746
-24,1.7226
-23,1.69407
-22,1.6661
-21,1.63489
-20,1.60493
-19,1.57601
-18,1.54524
-17,1.51329
-16,1.48275
-15,1.45288
-14,1.42272
-13,1.39087
-12,1.36003
-11,1.33057
-10,1.30246
-9,1.27448
-8,1.24678
-7,1.22077
-6,1.19413
-5,1.16727
-4,1.14232
-3,1.11574
-2,1.09057
-1,1.06451
0,1.03947
1,0.996107
2,0.97134
3,0.945194
4,0.919961
5,0.893858
6,0.869051
7,0.842475
8,0.815138
9,0.78937
10,0.76076
