-65,2.18062
-64,2.17903
-63,2.17956
-62,2.17855
-61,2.17736
-60,2.17798
-59,2.17798
-58,2.17745
-57,2.17672
-56,2.17563
-55,2.17322
-54,2.17063
-53,2.1716
-52,2.16934
-51,2.16342
-50,2.1603
-49,2.15642
-48,2.1525
-47,2.14704
-46,2.13768
-45,2.12784
-44,2.11716
-43,2.10355
-42,2.0885
-41,2.07209
-40,2.05302
-39,2.03343
-38,2.01191
-37,1.98975
-36,1.96819
-35,1.94759
-34,1.92761
-33,1.90606
-32,1.8872
-31,1.86666
-30,1.84553
-29,1.8231
-28,1.80066
-27,1.77588
-26,1.75059
-25,1.72411
-24,1.69696
-23,1.66707
-22,1.6386
-21,1.60968
-20,1.58003
-19,1.55041
-18,1.52059
-17,1.49022
-16,1.4613
-15,1.43251
-14,1.40427
-13,1.37535
-12,1.34748
-11,1.32036
-10,1.29331
-9,1.26727
-8,1.2405
-7,1.21519
-6,1.18943
-5,1.16328
-4,1.13849
-3,1.11257
-2,1.08725
-1,1.06114
0,1.0362
1,0.992211
2,0.967285
3,0.940602
4,0.915205
5,0.888731
6,0.863213
7,0.836697
8,0.808936
9,0.782665
10,0.754517
