-65,2.16562
-64,2.08214
-63,2.06721
-62,2.04922
-61,2.03102
-60,2.04348
-59,2.02459
-58,2.00333
-57,1.98475
-56,1.96293
-55,1.94486
-54,1.92511
-53,1.90642
-52,1.88985
-51,1.86982
-50,1.85287
-49,1.83385
-48,1.81585
-47,1.79591
-46,1.77551
-45,1.7542
-44,1.73111
-43,1.70595
-42,1.67674
-41,1.64889
-40,1.61569
-39,1.58391
-38,1.55253
-37,1.51906
-36,1.48348
-35,1.45032
-34,1.41849
-33,1.3868
-32,1.35733
-31,1.32799
-30,1.29899
-29,1.27097
-28,1.2442
-27,1.21737
-26,1.19053
-25,1.16495
-24,1.13946
-23,1.11273
-22,1.0867
-21,1.06156
-20,1.03534
-19,1.00955
-18,0.983755
-17,0.957294
-16,0.931252
-15,0.905945
-14,0.879626
-13,0.852237
-12,0.825283
-11,0.797555
-10,0.769038
-9,0.741714
-8,0.713445
-7,0.687726
-6,0.661107
-5,0.635542
-4,0.612036
-3,0.5895
-2,0.569336
-1,0.551628
0,0.538206
1,0.52103
2,0.513782
3,0.508829
4,0.505828
5,0.503273
