-65,2.15541
-64,2.04951
-63,2.05941
-62,2.04151
-61,2.0238
-60,2.03697
-59,2.01757
-58,1.99784
-57,1.97938
-56,1.95973
-55,1.94134
-54,1.92275
-53,1.90565
-52,1.88811
-51,1.87129
-50,1.85504
-49,1.83408
-48,1.81911
-47,1.80029
-46,1.78068
-45,1.75986
-44,1.7389
-43,1.7179
-42,1.69268
-41,1.66473
-40,1.63449
-39,1.60203
-38,1.57028
-37,1.5368
-36,1.5028
-35,1.46792
-34,1.43323
-33,1.39974
-32,1.36882
-31,1.33867
-30,1.30885
-29,1.28021
-28,1.25349
-27,1.22649
-26,1.19937
-25,1.17366
-24,1.14724
-23,1.12143
-22,1.09527
-21,1.06983
-20,1.0436
-19,1.01725
-18,0.991318
-17,0.964496
-16,0.937936
-15,0.912261
-14,0.886232
-13,0.858911
-12,0.831638
-11,0.80403
-10,0.775435
-9,0.748008
-8,0.720396
-7,0.694296
-6,0.668725
-5,0.642693
-4,0.619703
-3,0.59718
-2,0.577486
-1,0.56078
0,0.547487
1,0.531877
2,0.525332
3,0.519757
4,0.515474
5,0.512367
